procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  0      0 7188500 286888 8175820    0    0     0     0  710  428 49  1 50  0  0
 2  0      0 7188500 286888 8175820    0    0     0    12  729  460 50  1 50  0  0
 2  0      0 7188500 286888 8175820    0    0     0     0  699  434 50  1 50  0  0
 2  0      0 7188500 286888 8175824    0    0     0    32  741  495 49  1 50  0  0
 2  0      0 7188500 286888 8175824    0    0     0     0  709  420 49  1 50  0  0
 2  0      0 7188500 286888 8175824    0    0     0     0  727  444 49  1 50  0  0
 2  0      0 7188500 286888 8175824    0    0     0     0  719  444 50  1 50  0  0
 3  0      0 7188500 286888 8175824    0    0     0     0  727  477 49  1 50  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 3  0      0 7188500 286888 8175824    0    0     0     0  710  434 49  1 50  0  0
 2  0      0 7188500 286888 8175824    0    0     0    16  737  485 50  0 50  0  0
 2  0      0 7188500 286888 8175824    0    0     0     0  709  427 49  1 50  0  0
 2  0      0 7188500 286888 8175824    0    0     0     0  720  440 49  1 50  0  0
 2  0      0 7188500 286888 8175824    0    0     0     0  701  424 49  1 50  0  0
 2  0      0 7188500 286888 8175824    0    0     0     0  701  417 49  1 50  0  0
 2  0      0 7188500 286888 8175824    0    0     0     0  712  436 50  1 49  0  0
 2  0      0 7188500 286888 8175824    0    0     0    16  708  443 49  1 50  0  0
 2  0      0 7188500 286888 8175824    0    0     0     0  720  449 49  1 50  0  0
 2  0      0 7188500 286888 8175824    0    0     0     0  699  421 49  1 50  0  0
 2  0      0 7188500 286888 8175824    0    0     0     0  715  437 50  1 50  0  0
 2  0      0 7188500 286888 8175824    0    0     0     0  700  415 50  1 50  0  0
 2  0      0 7188500 286888 8175824    0    0     0     0  708  422 49  1 50  0  0
 2  0      0 7188500 286888 8175824    0    0     0    16  712  429 50  1 50  0  0
 2  0      0 7188500 286888 8175824    0    0     0     0  717  450 49  2 50  0  0
 2  0      0 7188500 286888 8175824    0    0     0     0  710  431 50  1 50  0  0
 2  0      0 7188500 286888 8175824    0    0     0     0  722  448 49  1 50  0  0
 2  0      0 7188500 286888 8175824    0    0     0     0  713  439 50  1 50  0  0
 2  0      0 7188500 286888 8175824    0    0     0    16  737  476 49  1 49  1  0
 2  0      0 7188500 286888 8175824    0    0     0     0  743  480 50  1 50  0  0
 2  0      0 7188500 286888 8175824    0    0     0     0  764  516 49  2 50  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  0      0 7188500 286888 8175824    0    0     0     0  708  422 49  1 50  0  0
 2  0      0 7188500 286888 8175824    0    0     0     0  715  435 49  1 50  0  0
 2  0      0 7188500 286888 8175824    0    0     0     8  701  423 49  1 50  0  0
 2  0      0 7188500 286888 8175824    0    0     0    32  731  467 49  1 50  0  0
 2  0      0 7188500 286888 8175824    0    0     0     0  705  445 49  1 50  0  0
 2  0      0 7188500 286888 8175824    0    0     0     0  705  434 50  1 50  0  0
 2  0      0 7188500 286888 8175824    0    0     0     0  709  443 49  1 50  0  0
 3  0      0 7160476 286888 8175824    0    0     0    32  741  512 49  1 50  0  0
 2  0      0 7188128 286888 8175824    0    0     0    16  731  471 49  2 49  0  0
 2  0      0 7188128 286888 8175824    0    0     0     0  717  454 50  1 50  0  0
 2  0      0 7188128 286888 8175824    0    0     0     0  719  444 50  1 50  0  0
 2  0      0 7188128 286888 8175824    0    0     0     0  692  395 49  1 50  0  0
 2  0      0 7188128 286888 8175824    0    0     0     0  713  445 50  1 50  0  0
 2  0      0 7188128 286888 8175824    0    0     0     0  710  422 49  1 50  0  0
 2  0      0 7188128 286888 8175824    0    0     0    16  725  457 49  1 50  0  0
lstm training finishs batch_size 128 layer_num 4 layer_size 400
 1  0      0 7810188 286888 8175976    0    0     0     0 1991  984 30  9 61  0  0
 2  0      0 7498868 286888 8175844    0    0     0     0 1262 1779 44  8 48  0  0
 2  0      0 7482008 286888 8175844    0    0     0     0  748  497 48  2 50  0  0
 2  0      0 7481512 286888 8175848    0    0     0     0  724  430 48  3 50  0  0
 2  0      0 7481388 286888 8175848    0    0     0     0  703  422 47  4 50  0  0
 2  0      0 7481264 286888 8175848    0    0     0    16  678  391 48  2 50  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  0      0 7481016 286888 8175848    0    0     0     0  690  398 48  3 49  0  0
 2  0      0 7481016 286888 8175848    0    0     0     0  671  371 48  2 50  0  0
 2  0      0 7481016 286888 8175848    0    0     0     0  675  374 48  2 50  0  0
 2  0      0 7480520 286888 8175848    0    0     0    20  717  474 49  2 49  0  0
 2  0      0 7480520 286888 8175852    0    0     0    24  737  507 48  3 49  0  0
 2  0      0 7480520 286888 8175852    0    0     0     0  700  434 48  2 50  0  0
 2  0      0 7480520 286888 8175852    0    0     0     0  706  439 47  3 50  0  0
 2  0      0 7480520 286888 8175852    0    0     0     0  692  443 47  3 50  0  0
 2  0      0 7480520 286888 8175852    0    0     0     0  692  446 48  3 50  0  0
 2  0      0 7480520 286888 8175852    0    0     0     0  710  450 48  3 49  0  0
 2  0      0 7480520 286888 8175852    0    0     0    16  694  434 47  3 50  0  0
 2  0      0 7480520 286888 8175852    0    0     0     0  710  444 48  3 49  0  0
 2  0      0 7480520 286888 8175856    0    0     0     0  706  459 49  2 50  0  0
 2  0      0 7480520 286888 8175856    0    0     0     0  737  571 46  4 50  0  0
 2  0      0 7480520 286888 8175856    0    0     0     0  692  395 48  2 49  0  0
 2  0      0 7480520 286888 8175856    0    0     0    16  692  404 47  3 50  0  0
 2  0      0 7480520 286888 8175856    0    0     0     8  710  421 49  2 50  0  0
 2  0      0 7480520 286888 8175856    0    0     0     0  738  466 47  4 49  0  0
 2  0      0 7480520 286888 8175856    0    0     0     0  736  464 48  2 50  0  0
 2  0      0 7480520 286888 8175856    0    0     0     0  717  444 47  3 50  0  0
 2  0      0 7480520 286888 8175856    0    0     0    32  730  451 48  2 50  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  0      0 7480520 286888 8175856    0    0     0    28  740  475 48  2 50  0  0
 2  0      0 7480520 286888 8175856    0    0     0     0  723  450 48  3 50  0  0
 2  0      0 7480520 286888 8175856    0    0     0     0  718  435 48  2 50  0  0
 2  0      0 7480520 286888 8175856    0    0     0     0  739  470 48  3 49  0  0
 2  0      0 7480520 286888 8175856    0    0     0    32  722  459 49  2 50  0  0
 2  0      0 7480520 286888 8175856    0    0     0     0  733  446 48  2 50  0  0
 2  0      0 7480520 286888 8175856    0    0     0     0  721  448 48  2 49  0  0
 2  0      0 7480520 286888 8175856    0    0     0     0  706  433 47  3 50  0  0
 2  0      0 7480520 286888 8175856    0    0     0     0  711  435 48  2 50  0  0
 2  0      0 7480520 286888 8175856    0    0     0    16  746  497 48  3 49  0  0
 2  0      0 7480520 286888 8175856    0    0     0     0  716  431 47  3 50  0  0
 2  0      0 7480520 286888 8175856    0    0     0     0  714  441 48  3 50  0  0
 2  0      0 7480520 286888 8175856    0    0     0     0  730  474 47  4 50  0  0
 2  0      0 7480520 286888 8175856    0    0     0     0  739  469 48  2 50  0  0
 2  0      0 7480520 286888 8175856    0    0     0    16  732  470 47  3 50  0  0
 2  0      0 7480520 286888 8175856    0    0     0     8  741  456 48  2 50  0  0
 2  0      0 7480520 286888 8175856    0    0     0     0  765  517 47  4 49  0  0
 2  0      0 7480520 286888 8175856    0    0     0     0  740  477 49  2 50  0  0
 2  0      0 7480520 286888 8175856    0    0     0     0  752  515 47  4 49  0  0
 2  0      0 7480520 286888 8175856    0    0     0    32  782  539 47  3 50  0  0
 2  0      0 7480520 286888 8175856    0    0     0     0  728  473 47  3 50  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  0      0 7480520 286888 8175856    0    0     0     0  723  461 48  3 50  0  0
 2  0      0 7480520 286888 8175860    0    0     0     0  729  453 49  2 49  0  0
 2  0      0 7480520 286888 8175860    0    0     0     0  742  484 48  3 49  0  0
 2  0      0 7480520 286888 8175860    0    0     0    16  730  465 48  3 50  0  0
 2  0      0 7480520 286888 8175860    0    0     0     0  732  457 48  3 50  0  0
 2  0      0 7480520 286888 8175860    0    0     0     0  719  437 48  2 50  0  0
 2  0      0 7480520 286888 8175860    0    0     0     0  722  448 48  2 50  0  0
 2  0      0 7480520 286888 8175860    0    0     0     0  736  446 49  2 50  0  0
 2  0      0 7480520 286888 8175860    0    0     0    16  742  469 47  3 49  0  0
 2  0      0 7480520 286888 8175860    0    0     0     8  716  426 48  3 50  0  0
 2  0      0 7480520 286888 8175860    0    0     0     0  717  429 48  3 50  0  0
 2  0      0 7480520 286888 8175860    0    0     0     0  720  458 47  3 50  0  0
 2  0      0 7480520 286888 8175860    0    0     0     0  732  467 48  3 50  0  0
 2  0      0 7480520 286888 8175860    0    0     0    32  728  469 48  3 50  0  0
 2  0      0 7480520 286888 8175860    0    0     0    40  732  465 49  2 50  0  0
 2  0      0 7480520 286888 8175860    0    0     0     0  812  629 48  3 49  0  0
 2  0      0 7480520 286888 8175860    0    0     0     0  726  448 48  2 50  0  0
 2  0      0 7480520 286888 8175860    0    0     0     0  719  439 47  3 50  0  0
 2  0      0 7480520 286888 8175860    0    0     0    16  725  444 49  2 50  0  0
 2  0      0 7480520 286888 8175860    0    0     0     0  731  459 47  3 50  0  0
 2  0      0 7480520 286888 8175860    0    0     0     0  721  442 49  2 50  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  0      0 7480520 286888 8175860    0    0     0     0  737  478 48  3 50  0  0
 2  0      0 7480520 286888 8175860    0    0     0     0  752  494 47  3 49  0  0
 2  0      0 7480520 286888 8175860    0    0     0    16  719  452 48  3 50  0  0
 2  0      0 7480520 286888 8175860    0    0     0     0  734  469 47  3 50  0  0
 2  0      0 7480396 286888 8175864    0    0     0     0  732  473 48  3 50  0  0
 2  0      0 7480396 286888 8175864    0    0     0     0  724  456 49  2 50  0  0
 2  0      0 7480396 286888 8175864    0    0     0     0  716  449 49  2 50  0  0
 2  0      0 7480396 286888 8175864    0    0     0    16  726  458 48  3 50  0  0
 2  0      0 7480396 286888 8175864    0    0     0     0  728  466 48  3 49  0  0
 2  0      0 7480396 286888 8175864    0    0     0     0  730  449 47  3 50  0  0
 2  0      0 7480396 286888 8175864    0    0     0     0  719  447 48  2 50  0  0
 2  0      0 7480396 286888 8175864    0    0     0     0  708  430 48  2 50  0  0
 2  0      0 7480396 286888 8175864    0    0     0    16  735  461 47  3 50  0  0
 2  0      0 7480396 286888 8175864    0    0     0     0  734  465 49  2 50  0  0
 2  0      0 7480396 286888 8175864    0    0     0     0  736  465 48  3 49  0  0
 2  0      0 7480396 286888 8175864    0    0     0     0  724  452 48  3 50  0  0
 2  0      0 7480396 286888 8175864    0    0     0     0  728  463 47  3 50  0  0
 2  0      0 7480396 286888 8175864    0    0     0    16  730  448 49  1 50  0  0
 2  0      0 7480428 286888 8175864    0    0     0     0  727  453 48  2 50  0  0
 2  0      0 7480428 286888 8175864    0    0     0     0  719  456 48  3 50  0  0
 2  0      0 7480428 286888 8175864    0    0     0     0  719  446 48  3 50  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  1      0 7480428 286888 8175864    0    0     0    16  754  502 48  3 50  0  0
 2  0      0 7480428 286888 8175864    0    0     0     0  719  456 47  3 49  0  0
 2  0      0 7480428 286888 8175868    0    0     0     8  723  464 48  3 50  0  0
 2  0      0 7480428 286888 8175868    0    0     0     0  723  471 49  2 50  0  0
 2  0      0 7480428 286888 8175868    0    0     0     0  722  454 48  3 50  0  0
 2  0      0 7480428 286888 8175868    0    0     0     0  707  429 49  2 50  0  0
 2  0      0 7480428 286888 8175868    0    0     0    32  719  456 47  4 50  0  0
 2  0      0 7480428 286888 8175868    0    0     0    24  747  495 47  3 49  0  0
 2  0      0 7480428 286888 8175868    0    0     0     0  714  438 47  3 50  0  0
 2  0      0 7480428 286888 8175868    0    0     0     0  715  449 48  2 50  0  0
 2  0      0 7480428 286888 8175868    0    0     0     0  705  428 47  4 50  0  0
 2  0      0 7480428 286888 8175868    0    0     0    32  710  447 49  2 50  0  0
 2  0      0 7480428 286888 8175868    0    0     0     0  739  455 48  2 50  0  0
 2  0      0 7480428 286888 8175868    0    0     0     0  716  444 48  2 50  0  0
 2  0      0 7480428 286888 8175868    0    0     0     0  697  423 49  2 50  0  0
 2  0      0 7480428 286888 8175868    0    0     0     0  725  463 48  3 49  0  0
 2  0      0 7480304 286888 8175868    0    0     0    16  732  445 47  3 50  0  0
 2  0      0 7480304 286888 8175868    0    0     0     0  747  483 48  3 49  0  0
 2  0      0 7480304 286888 8175868    0    0     0     0  765  511 48  3 49  0  0
 2  0      0 7480304 286888 8175868    0    0     0     0  730  457 47  3 50  0  0
 2  0      0 7480304 286888 8175868    0    0     0     0  714  451 49  2 50  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 2  0      0 7480304 286892 8175868    0    0     0    16  743  502 48  3 50  0  0
 2  0      0 7480304 286892 8175868    0    0     0     0  735  471 48  3 49  0  0
 2  0      0 7480304 286892 8175868    0    0     0     0  705  425 47  4 50  0  0
 2  0      0 7480304 286892 8175868    0    0     0     0  701  435 48  3 50  0  0
 2  0      0 7480304 286892 8175868    0    0     0     0  709  442 48  3 50  0  0
 2  0      0 7480304 286892 8175868    0    0     0    16  698  422 47  3 50  0  0
 2  0      0 7480304 286892 8175868    0    0     0     0  721  443 48  2 50  0  0
 2  0      0 7480304 286892 8175868    0    0     0     0  705  473 48  3 49  0  0
 2  0      0 7480304 286892 8175868    0    0     0     0  706  456 48  3 50  0  0
 2  0      0 7480304 286892 8175868    0    0     0     0  691  437 48  2 50  0  0
 2  0      0 7480304 286892 8175868    0    0     0    16  698  451 48  2 50  0  0
 2  0      0 7480304 286892 8175868    0    0     0     0  694  415 48  2 50  0  0
 2  0      0 7480304 286892 8175868    0    0     0     0  709  454 48  2 50  0  0
 2  0      0 7480304 286892 8175868    0    0     0     0  700  425 47  3 49  0  0
 2  0      0 7480304 286892 8175868    0    0     0     0  735  460 47  3 49  0  0
 2  0      0 7480304 286892 8175868    0    0     0    16  714  442 48  3 50  0  0
 2  0      0 7480304 286892 8175868    0    0     0     4  719  458 48  3 50  0  0
 2  0      0 7480304 286892 8175868    0    0     0     0  709  442 48  3 50  0  0
 2  0      0 7480304 286892 8175868    0    0     0     0  715  454 48  2 50  0  0
 2  0      0 7480304 286892 8175868    0    0     0     0  709  436 48  2 50  0  0
 2  0      0 7480304 286892 8175868    0    0     0    16  709  430 46  4 50  0  0
